"STORE_ID","RETAILER","REGION","STATE","CITY","LATITUDE","LONGITUDE","LOCATION"
"STORE01265","Kroger","South Central","TX","Dallas",33.247,-97.477,"{""coordinates"":[-9.747700000000000e+01,3.324700000000000e+01],""type"":""Point""}"
"STORE01266","Kroger","South Central","TX","Dallas",33.697,-96.207,"{""coordinates"":[-9.620699999999999e+01,3.369700000000000e+01],""type"":""Point""}"
"STORE01267","Kroger","South Central","TX","Dallas",31.817,-96.967,"{""coordinates"":[-9.696700000000000e+01,3.181700000000000e+01],""type"":""Point""}"
"STORE01268","Kroger","South Central","TX","Dallas",32.817,-97.197,"{""coordinates"":[-9.719700000000000e+01,3.281700000000000e+01],""type"":""Point""}"
"STORE01269","Kroger","South Central","TX","Dallas",32.307,-95.937,"{""coordinates"":[-9.593700000000000e+01,3.230700000000000e+01],""type"":""Point""}"
"STORE01270","Kroger","South Central","TX","Dallas",32.687,-96.087,"{""coordinates"":[-9.608700000000000e+01,3.268700000000000e+01],""type"":""Point""}"
"STORE01271","Target","South Central","TX","Austin",29.727,-97.473,"{""coordinates"":[-9.747300000000000e+01,2.972700000000000e+01],""type"":""Point""}"
"STORE01272","Target","South Central","TX","Austin",30.977,-97.673,"{""coordinates"":[-9.767300000000000e+01,3.097700000000000e+01],""type"":""Point""}"
"STORE01273","Target","South Central","TX","Austin",29.567,-97.213,"{""coordinates"":[-9.721299999999999e+01,2.956700000000000e+01],""type"":""Point""}"
"STORE01274","Target","South Central","TX","Austin",29.977,-97.693,"{""coordinates"":[-9.769300000000000e+01,2.997700000000000e+01],""type"":""Point""}"
"STORE01275","Target","South Central","TX","Austin",30.917,-98.203,"{""coordinates"":[-9.820300000000000e+01,3.091700000000000e+01],""type"":""Point""}"
"STORE01276","Target","South Central","TX","Austin",30.227,-97.323,"{""coordinates"":[-9.732299999999999e+01,3.022700000000000e+01],""type"":""Point""}"
"STORE01277","Target","South Central","TX","Austin",31.087,-97.023,"{""coordinates"":[-9.702300000000000e+01,3.108700000000000e+01],""type"":""Point""}"
"STORE01278","Target","South Central","TX","Austin",29.947,-97.763,"{""coordinates"":[-9.776300000000001e+01,2.994700000000000e+01],""type"":""Point""}"
"STORE01279","Target","South Central","TX","Austin",30.017,-97.033,"{""coordinates"":[-9.703300000000000e+01,3.001700000000000e+01],""type"":""Point""}"
"STORE01280","Target","South Central","TX","Austin",30.867,-98.263,"{""coordinates"":[-9.826300000000001e+01,3.086700000000000e+01],""type"":""Point""}"
"STORE01281","Target","South Central","TX","Austin",30.947,-97.343,"{""coordinates"":[-9.734300000000000e+01,3.094700000000000e+01],""type"":""Point""}"
"STORE01282","Target","South Central","TX","Austin",31.117,-96.773,"{""coordinates"":[-9.677300000000000e+01,3.111700000000000e+01],""type"":""Point""}"
"STORE01283","Target","South Central","TX","Austin",30.367,-98.463,"{""coordinates"":[-9.846299999999999e+01,3.036700000000000e+01],""type"":""Point""}"
"STORE01284","Target","South Central","TX","Austin",30.357,-97.913,"{""coordinates"":[-9.791300000000000e+01,3.035700000000000e+01],""type"":""Point""}"
"STORE01285","Target","South Central","TX","Austin",30.427,-98.643,"{""coordinates"":[-9.864300000000000e+01,3.042700000000000e+01],""type"":""Point""}"
"STORE01286","Target","South Central","TX","Austin",30.667,-97.773,"{""coordinates"":[-9.777300000000000e+01,3.066700000000000e+01],""type"":""Point""}"
"STORE01287","Target","South Central","TX","Austin",31.117,-97.573,"{""coordinates"":[-9.757299999999999e+01,3.111700000000000e+01],""type"":""Point""}"
"STORE01288","Target","South Central","TX","Austin",30.577,-98.573,"{""coordinates"":[-9.857299999999999e+01,3.057700000000000e+01],""type"":""Point""}"
"STORE01289","Target","South Central","TX","Austin",30.937,-97.793,"{""coordinates"":[-9.779300000000001e+01,3.093700000000000e+01],""type"":""Point""}"
"STORE01290","Target","South Central","TX","Austin",30.097,-98.003,"{""coordinates"":[-9.800300000000000e+01,3.009700000000000e+01],""type"":""Point""}"
"STORE01291","Target","South Central","TX","Austin",31.157,-97.913,"{""coordinates"":[-9.791300000000000e+01,3.115700000000000e+01],""type"":""Point""}"
"STORE01292","Target","South Central","TX","Austin",29.437,-98.713,"{""coordinates"":[-9.871299999999999e+01,2.943700000000000e+01],""type"":""Point""}"
"STORE01293","Target","South Central","TX","Austin",29.607,-98.473,"{""coordinates"":[-9.847300000000000e+01,2.960700000000000e+01],""type"":""Point""}"
"STORE01294","Target","South Central","TX","Austin",29.747,-97.383,"{""coordinates"":[-9.738300000000000e+01,2.974700000000000e+01],""type"":""Point""}"
"STORE01295","Target","South Central","TX","Austin",30.847,-98.573,"{""coordinates"":[-9.857299999999999e+01,3.084700000000000e+01],""type"":""Point""}"
"STORE01296","Target","South Central","TX","Austin",31.167,-96.993,"{""coordinates"":[-9.699299999999999e+01,3.116700000000000e+01],""type"":""Point""}"
"STORE01297","Target","South Central","TX","Austin",29.637,-98.243,"{""coordinates"":[-9.824299999999999e+01,2.963700000000000e+01],""type"":""Point""}"
"STORE01298","Target","South Central","TX","Austin",30.047,-97.283,"{""coordinates"":[-9.728300000000000e+01,3.004700000000000e+01],""type"":""Point""}"
"STORE01299","Target","South Central","TX","Austin",29.777,-98.183,"{""coordinates"":[-9.818300000000001e+01,2.977700000000000e+01],""type"":""Point""}"
"STORE01300","Target","South Central","TX","Austin",29.537,-96.963,"{""coordinates"":[-9.696299999999999e+01,2.953700000000000e+01],""type"":""Point""}"
"STORE01301","Target","South Central","TX","Austin",30.067,-97.593,"{""coordinates"":[-9.759300000000000e+01,3.006700000000000e+01],""type"":""Point""}"
"STORE01302","Target","South Central","TX","Austin",31.207,-97.013,"{""coordinates"":[-9.701300000000001e+01,3.120700000000000e+01],""type"":""Point""}"
"STORE01303","Target","South Central","TX","Austin",30.037,-97.813,"{""coordinates"":[-9.781300000000000e+01,3.003700000000000e+01],""type"":""Point""}"
"STORE01304","Target","South Central","TX","Austin",29.577,-97.813,"{""coordinates"":[-9.781300000000000e+01,2.957700000000000e+01],""type"":""Point""}"
"STORE01305","Target","South Central","TX","Austin",30.447,-97.013,"{""coordinates"":[-9.701300000000001e+01,3.044700000000000e+01],""type"":""Point""}"
"STORE01306","Target","South Central","TX","Austin",30.267,-98.063,"{""coordinates"":[-9.806300000000000e+01,3.026700000000000e+01],""type"":""Point""}"
"STORE01307","Target","South Central","TX","Austin",30.937,-98.473,"{""coordinates"":[-9.847300000000000e+01,3.093700000000000e+01],""type"":""Point""}"
"STORE01308","Target","South Central","TX","Austin",29.697,-96.863,"{""coordinates"":[-9.686300000000000e+01,2.969700000000000e+01],""type"":""Point""}"
"STORE01309","Target","South Central","TX","Austin",30.527,-97.213,"{""coordinates"":[-9.721299999999999e+01,3.052700000000000e+01],""type"":""Point""}"
"STORE01310","Target","South Central","TX","Austin",29.517,-98.543,"{""coordinates"":[-9.854300000000001e+01,2.951700000000000e+01],""type"":""Point""}"
"STORE01311","Target","South Central","TX","Austin",30.957,-97.123,"{""coordinates"":[-9.712300000000000e+01,3.095700000000000e+01],""type"":""Point""}"
"STORE01312","Target","South Central","TX","Austin",31.157,-97.923,"{""coordinates"":[-9.792300000000000e+01,3.115700000000000e+01],""type"":""Point""}"
"STORE01313","Target","South Central","TX","Austin",30.437,-98.183,"{""coordinates"":[-9.818300000000001e+01,3.043700000000000e+01],""type"":""Point""}"
"STORE01314","Target","South Central","TX","Austin",29.417,-97.343,"{""coordinates"":[-9.734300000000000e+01,2.941700000000000e+01],""type"":""Point""}"
"STORE01315","Target","South Central","TX","Austin",30.687,-97.133,"{""coordinates"":[-9.713300000000000e+01,3.068700000000000e+01],""type"":""Point""}"
"STORE01316","Target","South Central","TX","Austin",30.287,-98.683,"{""coordinates"":[-9.868300000000001e+01,3.028700000000000e+01],""type"":""Point""}"
"STORE01317","Target","South Central","TX","Austin",30.367,-97.913,"{""coordinates"":[-9.791300000000000e+01,3.036700000000000e+01],""type"":""Point""}"
"STORE01318","Target","South Central","TX","Austin",30.127,-98.593,"{""coordinates"":[-9.859300000000000e+01,3.012700000000000e+01],""type"":""Point""}"
"STORE01319","Target","South Central","TX","Austin",29.287,-97.073,"{""coordinates"":[-9.707299999999999e+01,2.928700000000000e+01],""type"":""Point""}"
"STORE01320","Target","South Central","TX","Austin",30.097,-96.873,"{""coordinates"":[-9.687300000000000e+01,3.009700000000000e+01],""type"":""Point""}"
"STORE01321","Walmart","South Central","TX","Houston",30.32,-95.82,"{""coordinates"":[-9.581999999999999e+01,3.032000000000000e+01],""type"":""Point""}"
"STORE01322","Walmart","South Central","TX","Houston",29.99,-95.87,"{""coordinates"":[-9.587000000000000e+01,2.999000000000000e+01],""type"":""Point""}"
"STORE01323","Walmart","South Central","TX","Houston",29.76,-96.36,"{""coordinates"":[-9.636000000000000e+01,2.976000000000000e+01],""type"":""Point""}"
"STORE01324","Walmart","South Central","TX","Houston",29.95,-94.85,"{""coordinates"":[-9.484999999999999e+01,2.995000000000000e+01],""type"":""Point""}"
"STORE01325","Walmart","South Central","TX","Houston",30.3,-96.25,"{""coordinates"":[-9.625000000000000e+01,3.030000000000000e+01],""type"":""Point""}"
"STORE01326","Walmart","South Central","TX","Houston",29.08,-94.75,"{""coordinates"":[-9.475000000000000e+01,2.908000000000000e+01],""type"":""Point""}"
"STORE01327","Walmart","South Central","TX","Houston",29.91,-96.2,"{""coordinates"":[-9.620000000000000e+01,2.991000000000000e+01],""type"":""Point""}"
"STORE01328","Walmart","South Central","TX","Houston",29.31,-95.14,"{""coordinates"":[-9.514000000000000e+01,2.931000000000000e+01],""type"":""Point""}"
"STORE01329","Walmart","South Central","TX","Houston",29.32,-95.1,"{""coordinates"":[-9.509999999999999e+01,2.932000000000000e+01],""type"":""Point""}"
"STORE01330","Walmart","South Central","TX","Houston",28.81,-94.75,"{""coordinates"":[-9.475000000000000e+01,2.881000000000000e+01],""type"":""Point""}"
"STORE01331","Walmart","South Central","TX","Houston",29.29,-95.04,"{""coordinates"":[-9.504000000000001e+01,2.929000000000000e+01],""type"":""Point""}"
"STORE01332","Walmart","South Central","TX","Houston",29.34,-95.26,"{""coordinates"":[-9.526000000000001e+01,2.934000000000000e+01],""type"":""Point""}"
"STORE01333","Walmart","South Central","TX","Houston",30.49,-94.94,"{""coordinates"":[-9.494000000000000e+01,3.049000000000000e+01],""type"":""Point""}"
"STORE01334","Walmart","South Central","TX","Houston",30.55,-94.72,"{""coordinates"":[-9.472000000000000e+01,3.055000000000000e+01],""type"":""Point""}"
"STORE01335","Walmart","South Central","TX","Houston",30.55,-94.39,"{""coordinates"":[-9.439000000000000e+01,3.055000000000000e+01],""type"":""Point""}"
"STORE01336","Walmart","South Central","TX","Houston",30.34,-95.96,"{""coordinates"":[-9.595999999999999e+01,3.034000000000000e+01],""type"":""Point""}"
"STORE01337","Walmart","South Central","TX","Houston",29.94,-94.59,"{""coordinates"":[-9.459000000000000e+01,2.994000000000000e+01],""type"":""Point""}"
"STORE01338","Walmart","South Central","TX","Houston",29.51,-94.4,"{""coordinates"":[-9.440000000000001e+01,2.951000000000000e+01],""type"":""Point""}"
"STORE01339","Walmart","South Central","TX","Houston",29.02,-95.51,"{""coordinates"":[-9.551000000000001e+01,2.902000000000000e+01],""type"":""Point""}"
"STORE01340","Walmart","South Central","TX","Houston",30.66,-94.46,"{""coordinates"":[-9.445999999999999e+01,3.066000000000000e+01],""type"":""Point""}"
"STORE01341","Walmart","South Central","TX","Houston",30.46,-95.61,"{""coordinates"":[-9.561000000000000e+01,3.046000000000000e+01],""type"":""Point""}"
"STORE01342","Walmart","South Central","TX","Houston",29.05,-96.26,"{""coordinates"":[-9.626000000000001e+01,2.905000000000000e+01],""type"":""Point""}"
"STORE01343","Walmart","South Central","TX","Houston",30.46,-96.23,"{""coordinates"":[-9.623000000000000e+01,3.046000000000000e+01],""type"":""Point""}"
"STORE01344","Walmart","South Central","TX","Houston",29.61,-94.97,"{""coordinates"":[-9.497000000000000e+01,2.961000000000000e+01],""type"":""Point""}"
"STORE01345","Walmart","South Central","TX","Houston",29.67,-94.81,"{""coordinates"":[-9.481000000000000e+01,2.967000000000000e+01],""type"":""Point""}"
"STORE01346","Walmart","South Central","TX","Houston",30.38,-95.09,"{""coordinates"":[-9.509000000000000e+01,3.038000000000000e+01],""type"":""Point""}"
"STORE01347","Walmart","South Central","TX","Houston",30.38,-95.57,"{""coordinates"":[-9.556999999999999e+01,3.038000000000000e+01],""type"":""Point""}"
"STORE01348","Walmart","South Central","TX","Houston",30.01,-96.25,"{""coordinates"":[-9.625000000000000e+01,3.001000000000000e+01],""type"":""Point""}"
"STORE01349","Walmart","South Central","TX","Houston",29.25,-94.61,"{""coordinates"":[-9.461000000000000e+01,2.925000000000000e+01],""type"":""Point""}"
"STORE01350","Walmart","South Central","TX","Houston",29.77,-94.47,"{""coordinates"":[-9.447000000000000e+01,2.977000000000000e+01],""type"":""Point""}"
"STORE01351","Walmart","South Central","TX","Houston",30.37,-95.66,"{""coordinates"":[-9.566000000000000e+01,3.037000000000000e+01],""type"":""Point""}"
"STORE01352","Walmart","South Central","TX","Houston",28.79,-95.23,"{""coordinates"":[-9.523000000000000e+01,2.879000000000000e+01],""type"":""Point""}"
"STORE01353","Walmart","South Central","TX","Houston",29.59,-96.21,"{""coordinates"":[-9.620999999999999e+01,2.959000000000000e+01],""type"":""Point""}"
"STORE01354","Walmart","South Central","TX","Houston",28.91,-94.76,"{""coordinates"":[-9.476000000000001e+01,2.891000000000000e+01],""type"":""Point""}"
"STORE01355","Walmart","South Central","TX","Houston",30.38,-94.73,"{""coordinates"":[-9.473000000000000e+01,3.038000000000000e+01],""type"":""Point""}"
"STORE01356","Walmart","South Central","TX","Houston",29.17,-94.7,"{""coordinates"":[-9.470000000000000e+01,2.917000000000000e+01],""type"":""Point""}"
"STORE01357","Walmart","South Central","TX","Houston",30.51,-95.67,"{""coordinates"":[-9.567000000000000e+01,3.051000000000000e+01],""type"":""Point""}"
"STORE01358","Walmart","South Central","TX","Houston",29.99,-96.2,"{""coordinates"":[-9.620000000000000e+01,2.999000000000000e+01],""type"":""Point""}"
"STORE01359","Walmart","South Central","TX","Houston",29.41,-95.36,"{""coordinates"":[-9.536000000000000e+01,2.941000000000000e+01],""type"":""Point""}"
"STORE01360","Walmart","South Central","TX","Houston",29.54,-95.34,"{""coordinates"":[-9.534000000000000e+01,2.954000000000000e+01],""type"":""Point""}"
"STORE01361","Walmart","South Central","TX","Houston",29.28,-95.88,"{""coordinates"":[-9.588000000000000e+01,2.928000000000000e+01],""type"":""Point""}"
"STORE01362","Walmart","South Central","TX","Houston",30.33,-96.35,"{""coordinates"":[-9.634999999999999e+01,3.033000000000000e+01],""type"":""Point""}"
"STORE01363","Walmart","South Central","TX","Houston",29.76,-94.97,"{""coordinates"":[-9.497000000000000e+01,2.976000000000000e+01],""type"":""Point""}"
"STORE01364","Walmart","South Central","TX","Houston",29.03,-95.54,"{""coordinates"":[-9.554000000000001e+01,2.903000000000000e+01],""type"":""Point""}"
"STORE01365","Walmart","South Central","TX","Houston",30.49,-95.88,"{""coordinates"":[-9.588000000000000e+01,3.049000000000000e+01],""type"":""Point""}"
"STORE01366","Walmart","South Central","TX","Houston",29.94,-95.84,"{""coordinates"":[-9.584000000000000e+01,2.994000000000000e+01],""type"":""Point""}"
"STORE01367","Walmart","South Central","TX","Houston",29.63,-95.91,"{""coordinates"":[-9.591000000000000e+01,2.963000000000000e+01],""type"":""Point""}"
"STORE01368","Walmart","South Central","TX","Houston",29.25,-94.63,"{""coordinates"":[-9.463000000000000e+01,2.925000000000000e+01],""type"":""Point""}"
"STORE01369","Walmart","South Central","TX","Houston",29.94,-95.15,"{""coordinates"":[-9.515000000000001e+01,2.994000000000000e+01],""type"":""Point""}"
"STORE01370","Walmart","South Central","TX","Houston",29.7,-96.13,"{""coordinates"":[-9.613000000000000e+01,2.970000000000000e+01],""type"":""Point""}"
"STORE01371","Walmart","South Central","TX","Houston",29.65,-96.05,"{""coordinates"":[-9.605000000000000e+01,2.965000000000000e+01],""type"":""Point""}"
"STORE01372","Walmart","South Central","TX","Houston",29.86,-95.48,"{""coordinates"":[-9.548000000000000e+01,2.986000000000000e+01],""type"":""Point""}"
"STORE01373","Walmart","South Central","TX","Houston",30.42,-96.11,"{""coordinates"":[-9.611000000000000e+01,3.042000000000000e+01],""type"":""Point""}"
"STORE01374","Walmart","South Central","TX","Houston",29.19,-95.41,"{""coordinates"":[-9.541000000000000e+01,2.919000000000000e+01],""type"":""Point""}"
"STORE01375","Walmart","South Central","TX","Houston",30.76,-95.98,"{""coordinates"":[-9.598000000000000e+01,3.076000000000000e+01],""type"":""Point""}"
"STORE01376","Walmart","South Central","TX","Houston",29.38,-95.34,"{""coordinates"":[-9.534000000000000e+01,2.938000000000000e+01],""type"":""Point""}"
"STORE01377","Walmart","South Central","TX","Houston",29.87,-95.49,"{""coordinates"":[-9.548999999999999e+01,2.987000000000000e+01],""type"":""Point""}"
"STORE01378","Walmart","South Central","TX","Houston",29.44,-95.6,"{""coordinates"":[-9.559999999999999e+01,2.944000000000000e+01],""type"":""Point""}"
"STORE01379","Walmart","South Central","TX","Houston",29.12,-94.78,"{""coordinates"":[-9.478000000000000e+01,2.912000000000000e+01],""type"":""Point""}"
"STORE01380","Walmart","South Central","TX","Houston",30.74,-95.53,"{""coordinates"":[-9.553000000000000e+01,3.074000000000000e+01],""type"":""Point""}"
"STORE01381","Walmart","South Central","TX","Houston",29.22,-95.57,"{""coordinates"":[-9.556999999999999e+01,2.922000000000000e+01],""type"":""Point""}"
"STORE01382","Walmart","South Central","TX","Houston",29.06,-96.35,"{""coordinates"":[-9.634999999999999e+01,2.906000000000000e+01],""type"":""Point""}"
"STORE01383","Walmart","South Central","TX","Houston",29.79,-94.98,"{""coordinates"":[-9.498000000000000e+01,2.979000000000000e+01],""type"":""Point""}"
"STORE01384","Walmart","South Central","TX","Houston",29.09,-94.74,"{""coordinates"":[-9.473999999999999e+01,2.909000000000000e+01],""type"":""Point""}"
"STORE01385","Walmart","South Central","TX","Houston",30.61,-94.68,"{""coordinates"":[-9.468000000000001e+01,3.061000000000000e+01],""type"":""Point""}"
"STORE01386","Walmart","South Central","TX","Houston",30.39,-94.51,"{""coordinates"":[-9.451000000000001e+01,3.039000000000000e+01],""type"":""Point""}"
"STORE01387","Walmart","South Central","TX","Houston",29.87,-95.24,"{""coordinates"":[-9.523999999999999e+01,2.987000000000000e+01],""type"":""Point""}"
"STORE01388","Walmart","South Central","TX","Houston",30.11,-95.58,"{""coordinates"":[-9.558000000000000e+01,3.011000000000000e+01],""type"":""Point""}"
"STORE01389","Walmart","South Central","TX","Houston",29.02,-94.53,"{""coordinates"":[-9.453000000000000e+01,2.902000000000000e+01],""type"":""Point""}"
"STORE01390","Walmart","South Central","TX","Houston",29.91,-95.57,"{""coordinates"":[-9.556999999999999e+01,2.991000000000000e+01],""type"":""Point""}"
"STORE01391","Walmart","South Central","TX","Houston",29.83,-95.06,"{""coordinates"":[-9.506000000000000e+01,2.983000000000000e+01],""type"":""Point""}"
"STORE01392","Walmart","South Central","TX","Houston",29.74,-94.48,"{""coordinates"":[-9.448000000000000e+01,2.974000000000000e+01],""type"":""Point""}"
"STORE01393","Walmart","South Central","TX","Houston",28.79,-94.41,"{""coordinates"":[-9.441000000000000e+01,2.879000000000000e+01],""type"":""Point""}"
"STORE01394","Walmart","South Central","TX","Houston",29.49,-95.65,"{""coordinates"":[-9.565000000000001e+01,2.949000000000000e+01],""type"":""Point""}"
"STORE01395","Walmart","South Central","TX","Houston",29.41,-96.26,"{""coordinates"":[-9.626000000000001e+01,2.941000000000000e+01],""type"":""Point""}"
"STORE01396","Walmart","South Central","TX","Houston",29.98,-95.51,"{""coordinates"":[-9.551000000000001e+01,2.998000000000000e+01],""type"":""Point""}"
"STORE01397","Walmart","South Central","TX","Houston",29.21,-94.6,"{""coordinates"":[-9.459999999999999e+01,2.921000000000000e+01],""type"":""Point""}"
"STORE01398","Walmart","South Central","TX","Houston",30.66,-95.47,"{""coordinates"":[-9.547000000000000e+01,3.066000000000000e+01],""type"":""Point""}"
"STORE01399","Walmart","South Central","TX","Houston",29.18,-96.15,"{""coordinates"":[-9.615000000000001e+01,2.918000000000000e+01],""type"":""Point""}"
"STORE01400","Walmart","South Central","TX","Houston",29.49,-95.2,"{""coordinates"":[-9.520000000000000e+01,2.949000000000000e+01],""type"":""Point""}"
"STORE01401","Walmart","South Central","TX","Houston",29.68,-94.78,"{""coordinates"":[-9.478000000000000e+01,2.968000000000000e+01],""type"":""Point""}"
"STORE01402","Walmart","South Central","TX","Houston",29.01,-94.6,"{""coordinates"":[-9.459999999999999e+01,2.901000000000000e+01],""type"":""Point""}"
"STORE01403","Walmart","South Central","TX","Houston",30.68,-94.63,"{""coordinates"":[-9.463000000000000e+01,3.068000000000000e+01],""type"":""Point""}"
"STORE01404","Walmart","South Central","TX","Houston",28.99,-96.29,"{""coordinates"":[-9.629000000000001e+01,2.899000000000000e+01],""type"":""Point""}"
"STORE01405","Walmart","South Central","TX","Houston",30.31,-94.54,"{""coordinates"":[-9.454000000000001e+01,3.031000000000000e+01],""type"":""Point""}"
"STORE01406","Walmart","South Central","TX","Houston",30.02,-96.07,"{""coordinates"":[-9.606999999999999e+01,3.002000000000000e+01],""type"":""Point""}"
"STORE01407","Walmart","South Central","TX","Houston",30.66,-94.63,"{""coordinates"":[-9.463000000000000e+01,3.066000000000000e+01],""type"":""Point""}"
"STORE01408","Walmart","South Central","TX","Houston",30.25,-95.85,"{""coordinates"":[-9.584999999999999e+01,3.025000000000000e+01],""type"":""Point""}"
"STORE01409","Walmart","South Central","TX","Houston",29.86,-94.91,"{""coordinates"":[-9.491000000000000e+01,2.986000000000000e+01],""type"":""Point""}"
"STORE01410","Walmart","South Central","TX","Houston",30.48,-96.01,"{""coordinates"":[-9.601000000000001e+01,3.048000000000000e+01],""type"":""Point""}"
"STORE01411","Walmart","South Central","TX","Houston",29.93,-96.17,"{""coordinates"":[-9.617000000000000e+01,2.993000000000000e+01],""type"":""Point""}"
"STORE01412","Walmart","South Central","TX","Houston",29.18,-95.57,"{""coordinates"":[-9.556999999999999e+01,2.918000000000000e+01],""type"":""Point""}"
"STORE01413","Walmart","South Central","TX","Houston",30.48,-95.62,"{""coordinates"":[-9.562000000000000e+01,3.048000000000000e+01],""type"":""Point""}"
"STORE01414","Walmart","South Central","TX","Houston",29.6,-95.75,"{""coordinates"":[-9.575000000000000e+01,2.960000000000000e+01],""type"":""Point""}"
"STORE01415","Walmart","South Central","TX","Houston",28.95,-96.06,"{""coordinates"":[-9.606000000000000e+01,2.895000000000000e+01],""type"":""Point""}"
"STORE01416","Walmart","South Central","TX","Houston",29.5,-96.3,"{""coordinates"":[-9.630000000000000e+01,2.950000000000000e+01],""type"":""Point""}"
"STORE01417","Walmart","South Central","TX","Houston",28.91,-94.4,"{""coordinates"":[-9.440000000000001e+01,2.891000000000000e+01],""type"":""Point""}"
"STORE01418","Walmart","South Central","TX","Houston",29.88,-95.58,"{""coordinates"":[-9.558000000000000e+01,2.988000000000000e+01],""type"":""Point""}"
"STORE01419","Walmart","South Central","TX","Houston",29.75,-96.03,"{""coordinates"":[-9.603000000000000e+01,2.975000000000000e+01],""type"":""Point""}"
"STORE01420","Walmart","South Central","TX","Houston",30.76,-94.66,"{""coordinates"":[-9.466000000000000e+01,3.076000000000000e+01],""type"":""Point""}"
"STORE01421","Walmart","South Central","TX","Houston",30.38,-94.54,"{""coordinates"":[-9.454000000000001e+01,3.038000000000000e+01],""type"":""Point""}"
"STORE01422","Walmart","South Central","TX","Houston",30.25,-94.84,"{""coordinates"":[-9.484000000000000e+01,3.025000000000000e+01],""type"":""Point""}"
"STORE01423","Walmart","South Central","TX","Houston",28.89,-94.93,"{""coordinates"":[-9.493000000000001e+01,2.889000000000000e+01],""type"":""Point""}"
"STORE01424","Walmart","South Central","TX","Houston",29.91,-95.1,"{""coordinates"":[-9.509999999999999e+01,2.991000000000000e+01],""type"":""Point""}"
"STORE01425","Walmart","South Central","TX","Houston",29.99,-95.45,"{""coordinates"":[-9.545000000000000e+01,2.999000000000000e+01],""type"":""Point""}"
"STORE01426","Walmart","South Central","TX","Houston",29.24,-95.24,"{""coordinates"":[-9.523999999999999e+01,2.924000000000000e+01],""type"":""Point""}"
"STORE01427","Walmart","South Central","TX","Houston",28.9,-94.49,"{""coordinates"":[-9.448999999999999e+01,2.890000000000000e+01],""type"":""Point""}"
"STORE01428","Walmart","South Central","TX","Houston",30.59,-94.8,"{""coordinates"":[-9.480000000000000e+01,3.059000000000000e+01],""type"":""Point""}"
"STORE01429","Walmart","South Central","TX","Houston",29.17,-95.58,"{""coordinates"":[-9.558000000000000e+01,2.917000000000000e+01],""type"":""Point""}"
"STORE01430","Walmart","South Central","TX","Houston",29.34,-95.92,"{""coordinates"":[-9.592000000000000e+01,2.934000000000000e+01],""type"":""Point""}"
"STORE01431","Walmart","South Central","TX","Houston",29.3,-96.2,"{""coordinates"":[-9.620000000000000e+01,2.930000000000000e+01],""type"":""Point""}"
"STORE01432","Walmart","South Central","TX","Houston",30.18,-95.86,"{""coordinates"":[-9.586000000000000e+01,3.018000000000000e+01],""type"":""Point""}"
"STORE01433","Walmart","South Central","TX","Houston",29.71,-95.3,"{""coordinates"":[-9.530000000000000e+01,2.971000000000000e+01],""type"":""Point""}"
"STORE01434","Walmart","South Central","TX","Houston",30.14,-95.42,"{""coordinates"":[-9.542000000000000e+01,3.014000000000000e+01],""type"":""Point""}"
"STORE01435","Walmart","South Central","TX","Houston",30.25,-96.23,"{""coordinates"":[-9.623000000000000e+01,3.025000000000000e+01],""type"":""Point""}"
"STORE01436","Walmart","South Central","TX","Houston",30.2,-94.92,"{""coordinates"":[-9.492000000000000e+01,3.020000000000000e+01],""type"":""Point""}"
"STORE01437","Walmart","South Central","TX","Houston",30.06,-94.48,"{""coordinates"":[-9.448000000000000e+01,3.006000000000000e+01],""type"":""Point""}"
"STORE01438","Walmart","South Central","TX","Houston",29.09,-96.05,"{""coordinates"":[-9.605000000000000e+01,2.909000000000000e+01],""type"":""Point""}"
"STORE01439","Walmart","South Central","TX","Houston",30.23,-96.36,"{""coordinates"":[-9.636000000000000e+01,3.023000000000000e+01],""type"":""Point""}"
"STORE01440","Walmart","South Central","TX","Houston",30.11,-95.57,"{""coordinates"":[-9.556999999999999e+01,3.011000000000000e+01],""type"":""Point""}"
"STORE01441","Walmart","South Central","TX","Houston",29.36,-95.41,"{""coordinates"":[-9.541000000000000e+01,2.936000000000000e+01],""type"":""Point""}"
"STORE01442","Walmart","South Central","TX","Houston",29.47,-95.73,"{""coordinates"":[-9.573000000000000e+01,2.947000000000000e+01],""type"":""Point""}"
"STORE01443","Walmart","South Central","TX","Houston",30.49,-95.84,"{""coordinates"":[-9.584000000000000e+01,3.049000000000000e+01],""type"":""Point""}"
"STORE01444","Walmart","South Central","TX","Houston",29.25,-94.88,"{""coordinates"":[-9.488000000000000e+01,2.925000000000000e+01],""type"":""Point""}"
"STORE01445","Walmart","South Central","TX","Houston",30.75,-96.22,"{""coordinates"":[-9.622000000000000e+01,3.075000000000000e+01],""type"":""Point""}"
"STORE01446","Walmart","South Central","TX","Houston",28.96,-95.48,"{""coordinates"":[-9.548000000000000e+01,2.896000000000000e+01],""type"":""Point""}"
"STORE01447","Walmart","South Central","TX","Houston",29.13,-95.76,"{""coordinates"":[-9.576000000000001e+01,2.913000000000000e+01],""type"":""Point""}"
"STORE01448","Walmart","South Central","TX","Houston",30.44,-95.2,"{""coordinates"":[-9.520000000000000e+01,3.044000000000000e+01],""type"":""Point""}"
